Chl_a(mg/L),SST(øC),salinity(ppt),Wind_Speed_Era5(m/s),Wind_direction_ERA5(degree of north),TP(mm),STD:200KM,STD:100KM,STD_SST_12months,STD_SST_6months(øC),salinty_STD_6months,Status_TR10,delta(200-100),Next_Month_CHL,Next_month_Status
1.68547,24.475,16878.7,2.854076762,26.46365046,0.00057,0.7602,0.6653,3.158450526,2.463259048,476.0046697,NON_BLOOM,0.0949,0.95959,NON_BLOOM
0.95959,25.955,16854.2069,4.193379349,35.86387593,0.00001,0.7411,0.6262,3.072036145,1.542535791,325.1935207,NON_BLOOM,0.1149,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.42147,
0.42147,31.445,17609.13793,2.302044229,111.6194312,0,0.5829,0.4499,3.150721781,2.135265401,258.6003685,NON_BLOOM,0.133,0.71813,NON_BLOOM
0.71813,30.345,17785.96667,1.958143181,60.80400003,0.00026,0.6688,0.4366,3.16867535,1.178992037,345.2296439,NON_BLOOM,0.2322,1.04543,NON_BLOOM
1.04543,27.715,17728.58621,1.172417382,-130.7138409,0,0.6777,0.5149,3.168817362,1.45468687,365.9119531,NON_BLOOM,0.1628,2.58946,NON_BLOOM
2.58946,25.11,17192.73333,1.186509069,-104.4343514,0.00011,0.6838,0.6789,3.146080123,2.503207526,345.9730057,NON_BLOOM,0.0049,1.69737,NON_BLOOM
1.69737,23.68,17085.7,0.285575178,33.49309714,0.00085,0.7291,0.783,3.136020789,3.237536358,351.8902574,NON_BLOOM,-0.0539,1.68803,NON_BLOOM
1.68803,22.565,17041,2.366401046,45.26443746,0.00218,0.5886,0.5505,3.217746904,3.304174128,308.4890192,NON_BLOOM,0.0381,1.72198,NON_BLOOM
1.72198,23.225,16808.13333,3.27120512,35.38224805,0.00022,0.7217,0.4488,3.341524727,2.757202689,361.0493526,NON_BLOOM,0.2729,1.23688,NON_BLOOM
1.23688,25.87,16750.37931,2.053924102,69.97440456,0.00002,0.6741,0.6202,3.345293621,1.751250545,320.1091602,NON_BLOOM,0.0539,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.51555,
0.51555,31.45,17555.96552,2.536830488,97.7131462,0.00001,0.5815,0.4316,3.39214992,2.209291773,360.3773621,NON_BLOOM,0.1499,0.54284,NON_BLOOM
0.54284,30.12,17743.16667,2.369140611,98.16278444,0.00012,0.5826,0.3127,3.378262518,1.223722974,334.5231237,NON_BLOOM,0.2699,0.84598,NON_BLOOM
0.84598,27.77,17724.34483,1.655006964,51.97389806,0.00066,0.4967,0.3502,3.378295587,1.493401459,232.2735831,NON_BLOOM,0.1465,1.30955,NON_BLOOM
1.30955,25.04,17339.73333,2.101815371,-109.8624569,0.00002,0.8196,0.8924,3.382855339,2.566567098,133.588263,NON_BLOOM,-0.0728,5.32609,NON_BLOOM
5.32609,23.24,17009,2.140223527,28.21775461,0.00021,0.7933,0.751,3.428464463,3.151208322,254.5881932,NON_BLOOM,0.0423,1.35283,NON_BLOOM
1.35283,22.18,17010.42857,1.096074057,110.5243391,0.001,0.7276,0.6504,3.477609831,3.428671592,304.2797248,NON_BLOOM,0.0772,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.77598,
0.77598,31.77,17705.55172,2.587243544,104.6412748,0,0.6666,0.4811,3.771328421,2.746528744,387.2231286,NON_BLOOM,0.1855,0.69362,NON_BLOOM
0.69362,30.85,17846.1,1.261597316,76.39237222,0.00014,0.5533,0.4535,3.819114663,1.557238475,371.4674339,NON_BLOOM,0.0998,0.90074,NON_BLOOM
0.90074,28.325,17689.75862,0.604373915,169.2706951,0.00092,0.5029,0.3599,3.825046546,1.310103897,266.3289222,NON_BLOOM,0.143,1.91147,NON_BLOOM
1.91147,25.4,16999.03333,1.202116299,-137.3568429,0.00191,0.618,0.5953,3.80637046,2.473255979,279.6620887,NON_BLOOM,0.0227,1.15505,NON_BLOOM
1.15505,23.48,17363.30769,0.49536874,92.69098026,0.00067,0.838,0.833,3.783918526,3.222325765,289.1210333,NON_BLOOM,0.005,0.89582,NON_BLOOM
0.89582,22.915,17442.26923,1.869987955,51.17938358,0.00075,0.4167,0.3523,3.700220339,3.436989558,280.0825184,NON_BLOOM,0.0644,2.03439,NON_BLOOM
2.03439,23.795,17065.36842,2.637867851,45.60274881,0.00001,0.4829,0.4013,3.484494125,2.879918136,305.1898764,NON_BLOOM,0.0816,0.64001,NON_BLOOM
0.64001,25.055,16852.2963,2.816328712,44.10731133,0.00143,0.6615,0.5294,3.469859107,1.786592816,287.8498963,NON_BLOOM,0.1321,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.32695,
0.32695,30.935,17612.17241,5.036304549,119.8849215,0.00001,0.998,0.7764,3.189779795,2.854439525,253.8980633,NON_BLOOM,0.2216,0.44497,NON_BLOOM
0.44497,30.51,17687.24138,3.031637517,86.92544195,0,0.7432,0.5513,3.068019742,2.23318423,327.7143541,NON_BLOOM,0.1919,0.63618,NON_BLOOM
0.63618,29.775,17866.83333,2.168921656,31.95947927,0,0.6009,0.4893,2.982196798,1.29583119,354.4853895,NON_BLOOM,0.1116,1.00432,NON_BLOOM
1.00432,27.325,17614.53571,0.890198755,149.872567,0.00202,0.7432,0.4996,2.968273997,1.224341376,280.8544128,NON_BLOOM,0.2436,3.43403,NON_BLOOM
3.43403,24.935,17438.43333,1.135511527,-102.7300548,0.00007,0.3267,0.2562,2.995555388,2.19366069,197.5415579,NON_BLOOM,0.0705,2.79324,NON_BLOOM
2.79324,22.755,17335.63333,1.433531749,-126.518138,0.00215,0.7133,0.7643,3.077132363,3.025051538,170.6967593,NON_BLOOM,-0.051,1.23351,NON_BLOOM
1.23351,22.07,17102.66667,0.717564679,-140.7146207,0.00104,0.6862,0.6251,3.181970913,3.244037693,248.6907101,NON_BLOOM,0.0611,2.90238,NON_BLOOM
2.90238,22.785,16871.73333,1.310126414,96.72693241,0.00215,0.6053,0.5455,3.280550322,2.790478478,324.6089761,NON_BLOOM,0.0598,1.06266,NON_BLOOM
1.06266,25.945,16686.39286,2.156649925,54.42043484,0.00005,0.8558,0.8043,3.244871167,1.91115094,322.5759586,NON_BLOOM,0.0515,0.47929,NON_BLOOM
0.47929,29.11,16907,3.09862201,48.36357576,0,0.7809,0.7275,3.291845011,2.427636024,264.3819067,NON_BLOOM,0.0534,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.69959,
0.69959,31.38,17949.48276,3.444190923,105.1492858,0,0.7754,0.5747,3.448571866,1.944287394,468.9275428,NON_BLOOM,0.2007,0.64488,NON_BLOOM
0.64488,30.205,17878.5,1.95903323,101.0239875,0.00001,0.5028,0.3381,3.475066146,0.840914268,434.3552396,NON_BLOOM,0.1647,1.1265,NON_BLOOM
1.1265,27.01,17407.24138,0.143190068,-121.6673662,0.00008,0.6654,0.5671,3.477087777,1.535758273,362.1411366,NON_BLOOM,0.0983,2.75623,NON_BLOOM
2.75623,24.755,17106.9,0.6975472,-41.65220905,0.00004,0.6292,0.6189,3.48815523,2.560565801,317.2721154,NON_BLOOM,0.0103,2.02341,NON_BLOOM
2.02341,23.54,17066.31034,1.328572571,27.68422413,0.00041,0.6961,0.6507,3.406706927,3.114025619,359.5491948,NON_BLOOM,0.0454,4.31278,NON_BLOOM
4.31278,23.02,16991.11111,1.857473494,64.57407476,0.00017,0.5338,0.459,3.289254813,3.203657632,386.3056809,NON_BLOOM,0.0748,2.01236,NON_BLOOM
2.01236,23.52,17013.89286,0.745528884,67.58630985,0.00151,0.6204,0.5147,3.205705498,2.540804772,315.3067576,NON_BLOOM,0.1057,1.07967,NON_BLOOM
1.07967,25.67,17016.65517,3.450543515,34.0997698,0,0.8982,0.7829,3.21850444,1.400132186,142.4761476,NON_BLOOM,0.1153,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.82036,
0.82036,32.355,17881.53333,2.921370824,99.17393972,0,0.3887,0.4539,3.292699284,3.106189274,319.4011061,NON_BLOOM,-0.0652,0.85561,NON_BLOOM
0.85561,32.27,18070.10714,2.17881318,98.71319631,0.00001,0.3846,0.375,3.385871662,2.378537278,429.9875407,NON_BLOOM,0.0096,0.65905,NON_BLOOM
0.65905,31.045,17943.8,2.11574447,97.74737189,0.00002,0.3763,0.3062,3.445770631,1.387640884,432.971568,NON_BLOOM,0.0701,0.87659,NON_BLOOM
0.87659,28.465,17330.48276,1.136265269,167.9900897,0.00183,0.3585,0.358,3.443651365,1.359063454,372.646762,NON_BLOOM,0.0005,1.18228,NON_BLOOM
1.18228,25.785,17099.06667,1.525930658,-105.8971972,0.00028,0.5381,0.6431,3.377430503,2.362149004,367.254517,NON_BLOOM,-0.105,2.55035,NON_BLOOM
2.55035,23.645,17132.56667,1.799592003,10.2048168,0.00098,0.7558,0.6775,3.366126272,3.301461482,399.4050083,NON_BLOOM,0.0783,1.7994,NON_BLOOM
1.7994,23.325,17070.32143,2.230260099,20.6574245,0.00002,0.7658,0.5448,3.329738061,3.450796708,410.3351896,NON_BLOOM,0.221,1.42205,NON_BLOOM
1.42205,23.835,17037.26667,2.197187802,60.67043066,0.00122,0.4515,0.3707,3.295553481,2.856620478,316.1750658,NON_BLOOM,0.0808,1.77693,NON_BLOOM
1.77693,25.065,16829.86207,3.703261717,35.63868831,0.00002,0.6777,0.6349,3.335271624,1.761777038,147.3620232,NON_BLOOM,0.0428,0.40895,NON_BLOOM
0.40895,27.53,16738,3.427273689,38.2303549,0,1.0219,1.038,3.334624437,1.466828826,147.1246842,NON_BLOOM,-0.0161,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.27501,
0.27501,32.87,17668.33333,2.242324346,109.1988621,0,0.4392,0.501,3.422504033,3.310576486,312.0525271,NON_BLOOM,-0.0618,0.54191,NON_BLOOM
0.54191,31.145,17866.33333,4.226131593,106.3673712,0,0.9129,0.565,3.316692316,2.657683306,413.1033939,NON_BLOOM,0.3479,0.69638,NON_BLOOM
0.69638,30.49,18009.64286,2.253412331,43.25308699,0.00001,0.5935,0.459,3.275535659,1.665009384,443.2762279,NON_BLOOM,0.1345,1.08863,NON_BLOOM
1.08863,27.58,17812,1.376915965,-144.617583,0.00001,0.6591,0.3842,3.269944253,1.64966516,317.7376945,NON_BLOOM,0.2749,4.30733,NON_BLOOM
4.30733,24.695,17633.93103,1.821823591,27.74150546,0.00002,0.6697,0.6035,3.337363813,2.778246974,212.9950108,NON_BLOOM,0.0662,1.44627,NON_BLOOM
1.44627,22.935,17437.13793,1.35466471,62.17951976,0.00268,0.5592,0.4931,3.413214821,3.560699155,183.4561712,NON_BLOOM,0.0661,1.63748,NON_BLOOM
1.63748,22.51,17017.22642,0.780949038,10.82130087,0.00246,0.7652,0.603,3.504249479,3.428529102,328.0768517,NON_BLOOM,0.1622,8.30262,NON_BLOOM
8.30262,23.55,16895.65517,1.185256163,22.4876384,0.0024,0.7439,0.5297,3.530012295,2.855990293,402.2795507,NON_BLOOM,0.2142,1.30068,NON_BLOOM
1.30068,25.825,16795.24528,2.296378311,37.38670695,0,1.0012,0.8438,3.492449495,1.760225877,383.7158633,NON_BLOOM,0.1574,0.56779,NON_BLOOM
0.56779,29.325,16822.1761,2.937427454,30.54265616,0,0.8476,0.8628,3.526273485,2.302963067,320.7838971,NON_BLOOM,-0.0152,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,1.16316,
1.16316,32.435,17595.15686,3.330916399,112.2906042,0,0.6791,0.6392,3.683853541,3.445763099,276.5334526,NON_BLOOM,0.0399,0.5578,NON_BLOOM
0.5578,32.32,17729.30769,1.692654799,107.3803973,0,0.4434,0.4028,3.783482468,2.451441186,363.5527725,NON_BLOOM,0.0406,0.90835,NON_BLOOM
0.90835,30.375,17846.2439,1.547294467,68.30533987,0,0.6016,0.3908,3.777259511,1.238601362,387.6414438,NON_BLOOM,0.2108,5.21057,NON_BLOOM
5.21057,27.265,17819.25,0.854235739,80.36135014,0.00006,0.6262,0.4594,3.780991566,1.889167953,332.7128009,NON_BLOOM,0.1668,4.44373,NON_BLOOM
4.44373,24.165,17585.56667,1.565744994,-134.7613318,0.0007,0.7926,0.77,3.821594617,3.180497428,224.8274184,NON_BLOOM,0.0226,1.85857,NON_BLOOM
1.85857,22.985,17416,2.702380212,8.46305894,0.00007,0.6237,0.609,3.816199753,3.741035674,149.4245766,NON_BLOOM,0.0147,2.2758,NON_BLOOM
2.2758,22.655,16566.48148,1.477574374,36.59774895,0.00029,0.6318,0.5145,3.799285089,3.696105777,439.6953255,NON_BLOOM,0.1173,1.25578,NON_BLOOM
1.25578,23.995,16640.88889,2.703531797,40.82325251,0.00001,0.8457,0.5797,3.758414356,2.736839723,521.9452128,NON_BLOOM,0.266,1.91549,NON_BLOOM
1.91549,26.225,16684.10714,3.177946468,45.82999532,0.00001,0.8711,0.7436,3.741102129,1.666999967,503.1967437,NON_BLOOM,0.1275,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.76599,
0.76599,31.005,17578.48458,0.964612114,78.87112752,0.00011,0.5637,0.3342,3.3593498,1.123719333,368.9168335,NON_BLOOM,0.2295,3.10913,NON_BLOOM
3.10913,26.83,17369.83173,0.032543689,-89.13140032,0.00129,0.6084,0.4616,3.3650259,1.662908262,266.8474899,NON_BLOOM,0.1468,4.10443,NON_BLOOM
4.10443,25.24,17043.60417,0.91359651,22.46130651,0.00004,0.5921,0.4772,3.286966977,2.535535775,270.2450146,NON_BLOOM,0.1149,3.05663,NON_BLOOM
3.05663,23.89,16773.74059,2.247751655,42.95908357,0.00003,0.5555,0.5468,3.188066834,3.134277783,378.3174314,NON_BLOOM,0.0087,1.93436,NON_BLOOM
1.93436,22.95,16811.63889,0.958520325,65.25516235,0.00307,0.6248,0.6555,3.149817097,3.159393951,318.0722441,NON_BLOOM,-0.0307,1.05632,NON_BLOOM
1.05632,22.555,16823.625,1.764147103,27.050861,0.00151,0.5813,0.5302,3.313585331,2.882774512,306.6791153,NON_BLOOM,0.0511,3.44845,NON_BLOOM
3.44845,24.59,16889.51293,2.277327667,38.20616943,0.00155,1.2075,1.1193,3.400833129,1.437207217,206.0894276,NON_BLOOM,0.0882,2.25706,NON_BLOOM
2.25706,27.63,16943.54393,2.487188296,47.07144661,0,1.1025,1.0966,3.390646525,1.678626464,91.31606853,NON_BLOOM,0.0059,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.45464,
0.45464,31.715,17145.40417,3.312150018,110.9224986,0,0.848,0.646,3.539890216,3.725576018,112.8169473,NON_BLOOM,0.202,0.45172,NON_BLOOM
0.45172,31.715,17372.19397,3.111246508,108.1755902,0,0.7471,0.6238,3.613229934,2.802618815,155.8111481,NON_BLOOM,0.1233,0.78983,NON_BLOOM
0.78983,31.24,17527,2.37739398,103.6069128,0.00007,0.5077,0.3334,3.6319939,1.512941396,200.3602629,NON_BLOOM,0.1743,0.76233,NON_BLOOM
0.76233,28.2,17327.49569,2.041495768,-149.2536248,0.00105,0.3897,0.4048,3.625596766,1.302926194,171.7490448,NON_BLOOM,-0.0151,0.69998,NON_BLOOM
0.69998,25.66,17032.30417,1.216296852,-147.5363761,0.00626,0.8746,0.8677,3.602908234,2.354419603,174.7456348,NON_BLOOM,0.0069,0.98818,NON_BLOOM
0.98818,24.09,17054.29167,0.689136187,-51.81642533,0.00628,1.0287,1.0147,3.585153099,3.037168363,179.821689,NON_BLOOM,0.014,1.07685,NON_BLOOM
1.07685,23.205,16987.07143,1.418167915,55.93534286,0.00027,0.7798,0.6697,3.556826379,3.305866839,202.4218841,NON_BLOOM,0.1101,2.81079,NON_BLOOM
2.81079,23.78,16880.15,1.289343558,76.50277808,0.00184,0.3998,0.2549,3.418321627,2.85180121,221.5888724,NON_BLOOM,0.1449,5.91281,NON_BLOOM
5.91281,26.21,16831.02586,1.503860695,53.32142243,0.00059,1.0144,0.9,3.313319369,1.705858573,159.2820695,NON_BLOOM,0.1144,0.84262,NON_BLOOM
0.84262,29.235,16888.0375,2.742061965,37.56967961,0.00001,0.8487,0.9201,3.324611402,2.024079352,83.44225653,NON_BLOOM,-0.0714,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.83023,
0.83023,32.795,17227.19828,0.893183532,84.44015234,0,0.4594,0.3941,3.613581706,2.45252874,139.6376706,NON_BLOOM,0.0653,0.80229,NON_BLOOM
0.80229,30.425,17756.70886,0.958351806,-140.8181981,0,0.6055,0.548,3.568359509,1.364747891,277.4703344,NON_BLOOM,0.0575,0.85895,NON_BLOOM
0.85895,27.915,17616.86207,1.310881793,132.8152312,0.00023,0.5854,0.4259,3.570609265,1.776448744,280.5296837,NON_BLOOM,0.1595,0.9974,NON_BLOOM
0.9974,25.725,17167.775,1.978154102,-137.0984943,0.00026,0.5165,0.4795,3.566520149,2.736235883,255.7453435,NON_BLOOM,0.037,1.31414,NON_BLOOM
1.31414,23.36,17072.42083,1.418779999,-96.26484744,0,0.933,0.965,3.64470011,3.552338041,258.4018246,NON_BLOOM,-0.032,2.52698,NON_BLOOM
2.52698,23.38,17016.51852,1.886679241,36.00204464,0.00003,0.5075,0.3924,3.624465166,3.504826038,277.9002809,NON_BLOOM,0.1151,1.41201,NON_BLOOM
1.41201,24.12,16995.45833,3.038244151,41.95734808,0,0.5213,0.4926,3.589848607,2.598052823,301.7467972,NON_BLOOM,0.0287,1.01533,NON_BLOOM
1.01533,26.36,16852.98276,2.84458804,39.9685518,0,0.867,0.7371,3.582555027,1.675190702,241.1551077,NON_BLOOM,0.1299,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,1.10213,
1.10213,31.92,17318.31466,2.565885626,83.08860922,0.00001,0.5596,0.4907,3.372041991,2.158399613,144.4652274,NON_BLOOM,0.0689,0.84317,NON_BLOOM
0.84317,30.87,17718.2125,1.679192893,114.5261953,0.00014,0.8314,0.3565,3.398635347,1.066363238,257.4862446,NON_BLOOM,0.4749,1.28066,NON_BLOOM
1.28066,28.035,17652.8319,1.203161041,176.977284,0.00019,0.629,0.4045,3.397845723,1.507557812,274.8420756,NON_BLOOM,0.2245,0.91541,NON_BLOOM
0.91541,25.965,17119.27083,0.712605738,40.91516637,0.00116,0.6182,0.598,3.383610826,2.442387408,267.0107088,NON_BLOOM,0.0202,1.84164,NON_BLOOM
1.84164,24.06,16993.0625,1.144895905,15.22444292,0.0066,0.786,0.8008,3.303575924,3.165241894,277.5466844,NON_BLOOM,-0.0148,6.53235,NON_BLOOM
6.53235,23.45,17009.79167,1.891545839,22.45022437,0.00014,0.5795,0.5371,3.294886505,3.206508572,291.7761773,NON_BLOOM,0.0424,1.45123,NON_BLOOM
1.45123,24.735,16987.99583,2.581654146,41.18464753,0,0.6068,0.5201,3.233169965,2.566400554,313.8180412,NON_BLOOM,0.0867,1.03636,NON_BLOOM
1.03636,28.115,16991.12931,3.040310872,38.81967892,0,0.9044,0.8953,3.177533766,1.827280919,240.1418069,NON_BLOOM,0.0091,0.33541,NON_BLOOM
0.33541,27.65,16956.5375,3.145387557,33.81080558,0,0.8783,0.8641,3.174548169,1.750230342,51.51819542,NON_BLOOM,0.0142,0.44097,NON_BLOOM
0.44097,30.01,17064.03017,2.753896575,96.00766793,0,0.6335,0.5812,3.115687764,2.396597704,32.54372826,NON_BLOOM,0.0523,0.19748,NON_BLOOM
0.19748,31.275,17151.87083,5.421288082,114.1967403,0.00142,0.9677,0.7877,3.039234301,2.738307593,64.59232598,NON_BLOOM,0.18,0.18758,NON_BLOOM
0.18758,31.205,17079.59167,3.382269209,121.4715053,0,0.7086,0.6605,2.88193909,2.297958635,66.71551681,NON_BLOOM,0.0481,0.22304,NON_BLOOM
0.22304,31.015,17147.96983,3.452047855,105.3406764,0.00001,0.5561,0.4429,2.791609794,1.477322089,72.87566056,NON_BLOOM,0.1132,0.35271,NON_BLOOM
0.35271,30.655,17393.55833,1.649652699,75.27644809,0,0.4809,0.2994,2.773972658,1.259198378,133.6761398,NON_BLOOM,0.1815,0.91462,NON_BLOOM
0.91462,28.58,17496.375,1.125277348,71.79330038,0.00013,0.5066,0.4088,2.778399913,0.94004728,163.4761674,NON_BLOOM,0.0978,0.95928,NON_BLOOM
0.95928,26.805,17138.68333,1.631348887,-145.9627708,0.00117,0.6878,0.6751,2.734988923,1.669595136,153.4982958,NON_BLOOM,0.0127,0.97529,NON_BLOOM
0.97529,24.17,17145.18333,3.87335573,-139.2982024,0.00286,1.2152,1.3066,2.721484831,2.568195973,154.118533,NON_BLOOM,-0.0914,2.78463,NON_BLOOM
2.78463,23.02,16891.5,1.989535274,50.0225816,0.00015,0.8056,0.6935,2.785072903,3.028282539,195.7539316,NON_BLOOM,0.1121,1.26482,NON_BLOOM
1.26482,24.635,16835.83333,2.445658354,52.37160092,0.00023,0.5567,0.4759,2.795268665,2.661023326,239.7812545,NON_BLOOM,0.0808,1.06229,NON_BLOOM
1.06229,25.46,16904.61638,3.823903289,40.81280257,0,0.9666,0.8262,2.888418204,1.818442557,225.906851,NON_BLOOM,0.1404,2.54127,NON_BLOOM
2.54127,29.77,16981.06667,3.087188094,38.14216925,0,1.1177,0.9553,2.933832107,2.178752829,120.2210003,NON_BLOOM,0.1624,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,1.39752,
1.39752,23.295,17026.9,0.957680775,95.87488067,0.00048,0.5671,0.611,,,,NON_BLOOM,-0.0439,6.3672,NON_BLOOM
6.3672,22.895,17010.17857,8.137240026,-74.00080969,0,0.4196,0.3633,,,,NON_BLOOM,0.0563,3.687,NON_BLOOM
3.687,24.36,16871.8,2.931100569,32.17722775,0,0.5347,0.4692,,,,NON_BLOOM,0.0655,1.80807,NON_BLOOM
1.80807,25.25,16913.7931,4.049261473,20.20209379,0,0.8534,0.7202,,,,NON_BLOOM,0.1332,0.72897,NON_BLOOM
0.72897,27.545,16976.6,3.53772378,49.13707338,0,0.7662,0.7438,,,,NON_BLOOM,0.0224,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.45622,
0.45622,30.205,17662.48276,4.103459272,100.3348537,0,0.7407,0.4503,,2.177060327,250.4977854,NON_BLOOM,0.2904,0.71512,NON_BLOOM
0.71512,29.985,17870.1,3.040111273,93.86633768,0,0.5841,0.3333,,1.237855729,316.7425837,NON_BLOOM,0.2508,1.33142,NON_BLOOM
1.33142,28.3,17584.93103,1.826625705,51.58676862,0.00015,0.4405,0.2583,,0.99121138,274.3082725,NON_BLOOM,0.1822,1.18074,NON_BLOOM
1.18074,25.14,17376.63333,1.243880387,105.1147021,0.00269,0.5255,0.491,3.000413253,2.127458219,218.53319,NON_BLOOM,0.0345,1.66659,NON_BLOOM
1.66659,22.93,17177.83333,0.543034436,-73.66234237,0.00178,0.9283,0.9478,3.044002528,2.945445637,235.6264199,NON_BLOOM,-0.0195,6.6663,NON_BLOOM
6.6663,22.07,17090.33333,1.07640171,-61.12003941,0.00281,0.8241,0.7395,3.152979053,3.248302976,273.2549548,NON_BLOOM,0.0846,1.72718,NON_BLOOM
1.72718,23.065,16895.06667,2.230355327,12.76776091,0.00041,0.5823,0.5077,3.273651334,2.944028797,323.6761061,NON_BLOOM,0.0746,3.42029,NON_BLOOM
3.42029,25.22,16871.89655,2.324512096,48.51813072,0,0.771,0.6486,3.275190092,2.073017962,253.5207796,NON_BLOOM,0.1224,1.25139,NON_BLOOM
1.25139,27.925,16933.63333,1.686563411,72.20895316,0,0.8032,0.7099,3.279731209,1.958623383,179.6201436,NON_BLOOM,0.0933,0.33262,NON_BLOOM
0.33262,31.005,17025.72414,2.052539653,82.64797077,0,0.7081,0.6138,3.356310598,3.174386314,109.7478203,NON_BLOOM,0.0943,1.21416,NON_BLOOM
1.21416,32.215,17330.26667,2.15482329,100.6311605,0,0.5502,0.5901,3.442051734,3.808055789,156.0589264,NON_BLOOM,-0.0399,1.01736,NON_BLOOM
1.01736,32.51,17709.63333,3.403772742,96.61192588,0,0.4624,0.4298,3.590603187,3.573917863,302.0193918,NON_BLOOM,0.0326,1.0048,NON_BLOOM
1.0048,31.725,17884.58621,3.441936378,93.30798601,0,0.541,0.4718,3.707041067,2.654744181,387.9120239,NON_BLOOM,0.0692,0.77416,NON_BLOOM
0.77416,30.105,17939.73333,2.958320446,81.72224001,0,0.5049,0.3234,3.713417582,1.554264072,398.8627117,NON_BLOOM,0.1815,3.25571,NON_BLOOM
3.25571,27.63,17871.10345,1.639840173,83.55057838,0.00001,0.5895,0.4107,3.708772446,1.649775237,336.687475,NON_BLOOM,0.1788,1.96019,NON_BLOOM
1.96019,25.69,17527.96667,0.559055116,89.1895655,0.00042,0.5391,0.414,3.681032935,2.529274298,218.5344896,NON_BLOOM,0.1251,1.81648,NON_BLOOM
1.81648,23.35,17213.73333,0.824609791,16.78086081,0.00011,0.9867,1.0426,3.637497327,3.271906512,253.8016244,NON_BLOOM,-0.0559,2.86904,NON_BLOOM
2.86904,23.54,17022.37037,1.098924955,21.29267181,0.00026,0.5981,0.4457,3.466245768,3.14572417,354.6504152,NON_BLOOM,0.1524,4.08881,NON_BLOOM
4.08881,23.07,16851.86667,2.275305472,23.18783496,0.00079,0.5138,0.3427,3.46567301,2.585965997,409.7267554,NON_BLOOM,0.1711,2.17962,NON_BLOOM
2.17962,25.585,16777.41379,2.838411972,33.608126,0,0.7614,0.7865,3.444149327,1.63806394,384.8736568,NON_BLOOM,-0.0251,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.62693,
0.62693,31.58,17744.06667,3.483242189,119.1357471,0,0.5761,0.5675,3.29352719,3.244746288,361.8820478,NON_BLOOM,0.0086,0.83049,NON_BLOOM
0.83049,31.8,18095.58621,3.672723611,98.07948254,0,0.5955,0.4235,3.301025093,2.240263036,482.5988039,NON_BLOOM,0.172,1.30226,NON_BLOOM
1.30226,30.71,18190.13333,3.029614622,77.00957104,0,0.4999,0.4748,3.340080749,1.014449769,499.1829366,NON_BLOOM,0.0251,1.25447,NON_BLOOM
1.25447,27.74,18075.06897,2.263786647,48.70362291,0.00038,0.5542,0.4416,3.339586712,1.387167378,414.5903566,NON_BLOOM,0.1126,1.65728,NON_BLOOM
1.65728,23.875,17311.03333,0.990664509,125.240512,0.00196,0.908,0.9789,3.473298944,2.884167509,330.1044966,NON_BLOOM,-0.0709,1.61945,NON_BLOOM
1.61945,22.48,17047.06667,1.633189948,-89.24403253,0.00082,0.9239,0.7994,3.571418855,3.700189654,429.2300277,NON_BLOOM,0.1245,3.12604,NON_BLOOM
3.12604,22.275,16892.37037,2.421315988,-27.21207895,0.00051,0.6073,0.4731,3.707144262,3.835165142,533.7772839,NON_BLOOM,0.1342,3.4054,NON_BLOOM
3.4054,23.09,16885.36667,1.903633777,31.83754075,0.00008,0.5126,0.3539,3.705138019,3.130405547,537.7485358,NON_BLOOM,0.1587,1.7962,NON_BLOOM
1.7962,24.94,16820.2069,2.847523424,56.27312525,0.00001,0.6999,0.637,3.737674931,1.869682831,434.8528134,NON_BLOOM,0.0629,0.53278,NON_BLOOM
